GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,MATCHUP,WL,PTS,REB,OREB,DREB,AST,TOV,FGA,FGM,FTA,FTM,HOME,WIN,PTS_ALLOWED
0022300446,2023-12-31,1610612747,LAL,LAL @ NOP,L,109,35,4,31,26,13,82,39,25,21,0,0,129.0
0022300475,2024-01-03,1610612747,LAL,LAL vs. MIA,L,96,50,9,41,29,22,83,35,24,22,1,0,110.0
0022300491,2024-01-05,1610612747,LAL,LAL vs. MEM,L,113,35,8,27,26,14,85,42,27,19,1,0,127.0
0022300505,2024-01-07,1610612747,LAL,LAL vs. LAC,W,106,40,8,32,23,19,82,42,16,11,1,1,103.0
0022300516,2024-01-09,1610612747,LAL,LAL vs. TOR,W,132,39,5,34,34,15,81,44,36,28,1,1,131.0
0022300531,2024-01-11,1610612747,LAL,LAL vs. PHX,L,109,37,7,30,33,18,80,40,25,16,1,0,127.0
0022300549,2024-01-13,1610612747,LAL,LAL @ UTA,L,125,40,7,33,30,12,92,46,24,20,0,0,132.0
0022300565,2024-01-15,1610612747,LAL,LAL vs. OKC,W,112,44,8,36,30,17,84,44,18,16,1,1,105.0
0022300577,2024-01-17,1610612747,LAL,LAL vs. DAL,W,127,45,9,36,33,11,91,49,24,17,1,1,110.0
0022300591,2024-01-19,1610612747,LAL,LAL vs. BKN,L,112,44,10,34,31,14,90,40,24,20,1,0,130.0
0022300605,2024-01-21,1610612747,LAL,LAL vs. POR,W,134,45,10,35,28,14,86,47,29,27,1,1,110.0
0022300618,2024-01-23,1610612747,LAL,LAL @ LAC,L,116,41,13,28,27,15,92,45,22,15,0,0,127.0
0022300633,2024-01-25,1610612747,LAL,LAL vs. CHI,W,141,30,5,25,35,14,87,53,20,15,1,1,132.0
0022300650,2024-01-27,1610612747,LAL,LAL @ GSW,W,145,55,7,48,33,20,101,49,43,38,0,1,144.0
0022300662,2024-01-29,1610612747,LAL,LAL @ HOU,L,119,35,4,31,26,12,91,45,26,16,0,0,135.0
0022300669,2024-01-30,1610612747,LAL,LAL @ ATL,L,122,37,7,30,28,14,90,48,25,14,0,0,138.0
0022300684,2024-02-01,1610612747,LAL,LAL @ BOS,W,114,52,15,37,30,7,94,38,26,19,0,1,105.0
0022300701,2024-02-03,1610612747,LAL,LAL @ NYK,W,113,38,3,35,28,5,80,39,27,23,0,1,105.0
0022300713,2024-02-05,1610612747,LAL,LAL @ CHA,W,124,48,7,41,36,17,89,50,19,16,0,1,118.0
0022300740,2024-02-08,1610612747,LAL,LAL vs. DEN,L,106,39,10,29,27,7,89,41,22,16,1,0,114.0
0022300747,2024-02-09,1610612747,LAL,LAL vs. NOP,W,139,32,5,27,32,8,88,49,32,27,1,1,122.0
0022300776,2024-02-13,1610612747,LAL,LAL vs. DET,W,125,47,7,40,32,16,84,43,30,25,1,1,111.0
0022300788,2024-02-14,1610612747,LAL,LAL @ UTA,W,138,37,5,32,34,10,91,52,24,20,0,1,122.0
0022300802,2024-02-22,1610612747,LAL,LAL @ GSW,L,110,41,10,31,28,11,88,43,21,14,0,0,128.0
0022300813,2024-02-23,1610612747,LAL,LAL vs. SAS,W,123,46,10,36,28,13,95,49,18,14,1,1,118.0
0022300818,2024-02-25,1610612747,LAL,LAL @ PHX,L,113,34,3,31,28,12,90,47,8,4,0,0,123.0
0022300848,2024-02-28,1610612747,LAL,LAL @ LAC,W,116,39,8,31,28,17,86,47,10,8,0,1,112.0
0022300856,2024-02-29,1610612747,LAL,LAL vs. WAS,W,134,45,7,38,30,11,101,53,24,20,1,1,131.0
0022300869,2024-03-02,1610612747,LAL,LAL vs. DEN,L,114,31,6,25,33,7,89,47,11,8,1,0,124.0
0022300884,2024-03-04,1610612747,LAL,LAL vs. OKC,W,116,55,12,43,29,21,80,41,25,18,1,1,104.0
0022300901,2024-03-06,1610612747,LAL,LAL vs. SAC,L,120,34,3,31,25,14,81,42,25,21,1,0,130.0
0022300915,2024-03-08,1610612747,LAL,LAL vs. MIL,W,123,38,4,34,27,5,90,47,19,13,1,1,122.0
0022300932,2024-03-10,1610612747,LAL,LAL vs. MIN,W,120,56,14,42,29,21,83,44,29,22,1,1,109.0
0022300954,2024-03-13,1610612747,LAL,LAL @ SAC,L,107,38,7,31,25,14,78,38,22,17,0,0,120.0
0022300973,2024-03-16,1610612747,LAL,LAL vs. GSW,L,121,39,8,31,32,10,92,47,18,15,1,0,128.0
0022300990,2024-03-18,1610612747,LAL,LAL vs. ATL,W,136,48,4,44,39,9,90,52,20,17,1,1,105.0
0022301018,2024-03-22,1610612747,LAL,LAL vs. PHI,W,101,54,11,43,22,21,73,32,33,25,1,1,94.0
0022301032,2024-03-24,1610612747,LAL,LAL vs. IND,W,150,41,8,33,28,10,89,50,43,38,1,1,145.0
0022301045,2024-03-26,1610612747,LAL,LAL @ MIL,W,128,69,15,54,30,17,108,42,32,30,0,1,124.0
0022301055,2024-03-27,1610612747,LAL,LAL @ MEM,W,136,43,4,39,31,16,81,45,35,28,0,1,124.0
0022301063,2024-03-29,1610612747,LAL,LAL @ IND,L,90,48,10,38,24,16,86,35,18,15,0,0,109.0
0022301078,2024-03-31,1610612747,LAL,LAL @ BKN,W,116,50,6,44,24,20,77,42,22,17,0,1,104.0
0022301094,2024-04-02,1610612747,LAL,LAL @ TOR,W,128,47,13,34,38,15,101,52,12,6,0,1,111.0
0022301103,2024-04-03,1610612747,LAL,LAL @ WAS,W,125,49,11,38,21,17,91,46,29,25,0,1,120.0
0022301127,2024-04-06,1610612747,LAL,LAL vs. CLE,W,116,40,6,34,30,20,80,45,16,10,1,1,97.0
0022301143,2024-04-07,1610612747,LAL,LAL vs. MIN,L,117,41,10,31,27,15,84,39,32,28,1,0,127.0
0022301155,2024-04-09,1610612747,LAL,LAL vs. GSW,L,120,40,10,30,31,8,96,44,24,20,1,0,134.0
0022301177,2024-04-12,1610612747,LAL,LAL @ MEM,W,123,39,10,29,25,19,81,42,34,26,0,1,120.0
0022301195,2024-04-14,1610612747,LAL,LAL @ NOP,W,124,39,7,32,32,15,87,48,18,17,0,1,108.0
0022300068,2023-10-25,1610612748,MIA,MIA vs. DET,W,103,48,16,32,22,7,92,37,26,21,1,1,102.0
0022300080,2023-10-27,1610612748,MIA,MIA @ BOS,L,111,45,11,34,24,12,89,38,23,19,0,0,119.0
0022300093,2023-10-28,1610612748,MIA,MIA @ MIN,L,90,42,9,33,24,15,87,35,14,8,0,0,106.0
0022300107,2023-10-30,1610612748,MIA,MIA @ MIL,L,114,40,7,33,27,15,86,41,20,19,0,0,122.0
0022300119,2023-11-01,1610612748,MIA,MIA vs. BKN,L,105,46,11,35,22,18,91,39,18,14,1,0,109.0
0022300003,2023-11-03,1610612748,MIA,MIA vs. WAS,W,121,37,7,30,35,21,80,48,14,12,1,1,114.0
0022300150,2023-11-06,1610612748,MIA,MIA vs. LAL,W,108,44,11,33,30,18,88,41,16,14,1,1,107.0
0022300164,2023-11-08,1610612748,MIA,MIA @ MEM,W,108,44,9,35,22,19,77,35,32,27,0,1,102.0
0022300175,2023-11-11,1610612748,MIA,MIA @ ATL,W,117,39,7,32,23,15,84,41,25,23,0,1,109.0
0022300184,2023-11-12,1610612748,MIA,MIA @ SAS,W,118,41,11,30,26,7,89,39,30,28,0,1,113.0
0022300017,2023-11-14,1610612748,MIA,MIA @ CHA,W,111,42,10,32,26,8,83,40,28,23,0,1,105.0
0022300200,2023-11-16,1610612748,MIA,MIA vs. BKN,W,122,32,7,25,26,9,81,42,24,23,1,1,115.0
0022300204,2023-11-18,1610612748,MIA,MIA @ CHI,L,97,34,5,29,23,15,77,33,23,19,0,0,102.0
0022300220,2023-11-20,1610612748,MIA,MIA @ CHI,W,118,43,9,34,31,10,84,42,20,17,0,1,100.0
0022300229,2023-11-22,1610612748,MIA,MIA @ CLE,W,129,41,10,31,30,12,88,46,21,17,0,1,96.0
0022300045,2023-11-24,1610612748,MIA,MIA @ NYK,L,98,41,10,31,20,11,87,34,21,20,0,0,100.0
0022300240,2023-11-25,1610612748,MIA,MIA @ BKN,L,97,44,13,31,24,18,87,38,13,10,0,0,112.0
0022300056,2023-11-28,1610612748,MIA,MIA vs. MIL,L,124,35,8,27,32,6,94,48,21,14,1,0,131.0
0022300267,2023-11-30,1610612748,MIA,MIA vs. IND,W,142,48,10,38,25,14,86,48,45,38,1,1,132.0
0022300284,2023-12-02,1610612748,MIA,MIA vs. IND,L,129,28,6,22,27,12,89,48,24,21,1,0,144.0
0022301207,2023-12-06,1610612748,MIA,MIA @ TOR,W,112,44,8,36,33,7,89,41,19,16,0,1,103.0
0022301220,2023-12-08,1610612748,MIA,MIA vs. CLE,L,99,37,7,30,23,18,86,37,15,10,1,0,111.0
0022300292,2023-12-11,1610612748,MIA,MIA @ CHA,W,116,43,8,35,31,11,77,37,34,27,0,1,114.0
0022300312,2023-12-13,1610612748,MIA,MIA vs. CHA,W,115,47,17,30,29,23,86,41,19,18,1,1,104.0
0022300320,2023-12-14,1610612748,MIA,MIA vs. CHI,L,116,42,8,34,26,11,80,37,35,27,1,0,124.0
0022300337,2023-12-16,1610612748,MIA,MIA vs. CHI,W,118,31,8,23,26,10,83,43,25,19,1,1,116.0
0022300353,2023-12-18,1610612748,MIA,MIA vs. MIN,L,108,40,9,31,27,15,87,41,18,15,1,0,112.0
0022300366,2023-12-20,1610612748,MIA,MIA @ ORL,W,115,39,10,29,25,11,83,40,24,20,0,1,106.0
0022300384,2023-12-22,1610612748,MIA,MIA vs. ATL,W,122,48,12,36,21,17,86,40,30,25,1,1,113.0
0022300404,2023-12-25,1610612748,MIA,MIA vs. PHI,W,119,56,13,43,27,14,84,40,35,27,1,1,113.0
0022300426,2023-12-28,1610612748,MIA,MIA @ GSW,W,114,44,10,34,26,10,91,44,22,16,0,1,102.0
0022300439,2023-12-30,1610612748,MIA,MIA @ UTA,L,109,46,8,38,20,16,78,34,40,32,0,0,117.0
0022300458,2024-01-01,1610612748,MIA,MIA @ LAC,L,104,35,12,23,24,14,83,35,29,23,0,0,121.0
0022300475,2024-01-03,1610612748,MIA,MIA @ LAL,W,110,39,7,32,30,10,93,41,17,12,0,1,96.0
0022300489,2024-01-05,1610612748,MIA,MIA @ PHX,L,97,44,11,33,26,16,83,34,22,19,0,0,113.0
0022300509,2024-01-08,1610612748,MIA,MIA vs. HOU,W,120,45,10,35,30,11,82,41,32,23,1,1,113.0
0022300522,2024-01-10,1610612748,MIA,MIA vs. OKC,L,120,38,8,30,25,10,89,41,28,23,1,0,128.0
0022300535,2024-01-12,1610612748,MIA,MIA vs. ORL,W,99,41,12,29,23,17,83,37,20,17,1,1,96.0
0022300551,2024-01-14,1610612748,MIA,MIA vs. CHA,W,104,44,4,40,27,14,81,40,16,13,1,1,87.0
0022300562,2024-01-15,1610612748,MIA,MIA @ BKN,W,96,54,6,48,22,13,87,33,25,22,0,1,95.0
0022300574,2024-01-17,1610612748,MIA,MIA @ TOR,L,97,37,12,25,24,14,90,41,12,9,0,0,121.0
0022300587,2024-01-19,1610612748,MIA,MIA vs. ATL,L,108,44,13,31,21,18,82,38,22,20,1,0,109.0
0022300601,2024-01-21,1610612748,MIA,MIA @ ORL,L,87,36,12,24,22,18,80,30,18,15,0,0,105.0
0022300621,2024-01-24,1610612748,MIA,MIA vs. MEM,L,96,44,11,33,21,17,82,33,25,19,1,0,105.0
0022300630,2024-01-25,1610612748,MIA,MIA vs. BOS,L,110,31,11,20,25,5,94,42,13,10,1,0,143.0
0022300643,2024-01-27,1610612748,MIA,MIA @ NYK,L,109,38,8,30,26,8,88,41,16,13,0,0,125.0
0022300661,2024-01-29,1610612748,MIA,MIA vs. PHX,L,105,44,8,36,20,13,84,33,25,25,1,0,118.0
0022300678,2024-01-31,1610612748,MIA,MIA vs. SAC,W,115,49,7,42,38,10,84,42,23,18,1,1,106.0
0022300689,2024-02-02,1610612748,MIA,MIA @ WAS,W,110,59,14,45,24,12,88,38,35,27,0,1,102.0
0022300708,2024-02-04,1610612748,MIA,MIA vs. LAC,L,95,45,12,33,24,10,91,38,12,11,1,0,103.0
0022300721,2024-02-06,1610612748,MIA,MIA vs. ORL,W,121,45,11,34,31,13,87,47,18,14,1,1,95.0
0022300730,2024-02-07,1610612748,MIA,MIA vs. SAS,W,116,45,5,40,29,11,87,43,23,18,1,1,104.0
0022300759,2024-02-11,1610612748,MIA,MIA vs. BOS,L,106,45,14,31,21,7,97,40,15,14,1,0,110.0
0022300773,2024-02-13,1610612748,MIA,MIA @ MIL,W,123,47,7,40,34,14,87,45,18,14,0,1,97.0
0022300779,2024-02-14,1610612748,MIA,MIA @ PHI,W,109,43,10,33,27,13,88,42,15,14,0,1,104.0
0022300810,2024-02-23,1610612748,MIA,MIA @ NOP,W,106,46,10,36,20,15,82,38,25,17,0,1,95.0
0022300831,2024-02-26,1610612748,MIA,MIA @ SAC,W,121,39,10,29,27,11,87,45,25,20,0,1,110.0
0022300842,2024-02-27,1610612748,MIA,MIA @ POR,W,106,34,6,28,29,20,70,37,26,18,0,1,96.0
0022300855,2024-02-29,1610612748,MIA,MIA @ DEN,L,97,45,9,36,21,15,83,35,24,20,0,0,103.0
0022300867,2024-03-02,1610612748,MIA,MIA vs. UTA,W,126,34,8,26,33,6,88,46,25,21,1,1,120.0
0022300888,2024-03-05,1610612748,MIA,MIA vs. DET,W,118,42,8,34,27,9,85,42,23,20,1,1,110.0
0022300904,2024-03-07,1610612748,MIA,MIA @ DAL,L,108,37,2,35,30,12,82,40,17,11,0,0,114.0
0022300914,2024-03-08,1610612748,MIA,MIA @ OKC,L,100,43,7,36,24,11,82,38,18,13,0,0,107.0
0022300926,2024-03-10,1610612748,MIA,MIA vs. WAS,L,108,51,16,35,20,13,95,43,18,12,1,0,110.0
0022300949,2024-03-13,1610612748,MIA,MIA vs. DEN,L,88,42,8,34,18,9,80,34,18,15,1,0,100.0
0022300962,2024-03-15,1610612748,MIA,MIA @ DET,W,108,44,9,35,23,8,91,43,21,15,0,1,95.0
0022300977,2024-03-17,1610612748,MIA,MIA @ DET,W,104,47,11,36,24,10,89,40,16,12,0,1,101.0
0022300985,2024-03-18,1610612748,MIA,MIA @ PHI,L,91,49,11,38,23,15,89,35,14,9,0,0,98.0
0022300996,2024-03-20,1610612748,MIA,MIA @ CLE,W,107,37,7,30,19,8,83,38,19,18,0,1,104.0
0022301013,2024-03-22,1610612748,MIA,MIA vs. NOP,L,88,34,7,27,22,6,86,31,15,13,1,0,111.0
0022301029,2024-03-24,1610612748,MIA,MIA vs. CLE,W,121,44,9,35,29,12,83,43,23,20,1,1,84.0
0022301044,2024-03-26,1610612748,MIA,MIA vs. GSW,L,92,39,11,28,24,9,92,37,13,10,1,0,113.0
0022301068,2024-03-29,1610612748,MIA,MIA vs. POR,W,142,44,6,38,41,9,92,54,18,13,1,1,82.0
0022301081,2024-03-31,1610612748,MIA,MIA @ WAS,W,119,42,6,36,22,14,81,40,29,25,0,1,107.0
0022301096,2024-04-02,1610612748,MIA,MIA vs. NYK,W,109,39,7,32,24,18,74,36,21,20,1,1,99.0
0022301111,2024-04-04,1610612748,MIA,MIA vs. PHI,L,105,51,16,35,24,17,94,39,16,14,1,0,109.0
0022301120,2024-04-05,1610612748,MIA,MIA @ HOU,W,119,48,8,40,27,9,89,44,21,18,0,1,104.0
0022301133,2024-04-07,1610612748,MIA,MIA @ IND,L,115,39,8,31,21,7,84,39,32,29,0,0,117.0
0022301147,2024-04-09,1610612748,MIA,MIA @ ATL,W,117,46,5,41,29,18,88,42,21,15,0,1,111.0
0022301161,2024-04-10,1610612748,MIA,MIA vs. DAL,L,92,46,12,34,22,18,81,33,13,13,1,0,111.0
0022301176,2024-04-12,1610612748,MIA,MIA vs. TOR,W,125,37,6,31,37,7,86,45,23,18,1,1,103.0
0022301189,2024-04-14,1610612748,MIA,MIA vs. TOR,W,118,46,13,33,29,19,87,46,19,17,1,1,103.0
0022300075,2023-10-26,1610612749,MIL,MIL vs. PHI,W,118,43,8,35,20,14,81,41,36,25,1,1,117.0
0022300097,2023-10-29,1610612749,MIL,MIL vs. ATL,L,110,39,12,27,22,23,86,39,20,16,1,0,127.0
0022300107,2023-10-30,1610612749,MIL,MIL vs. MIA,W,122,43,9,34,24,15,87,44,30,22,1,1,114.0
0022300116,2023-11-01,1610612749,MIL,MIL @ TOR,L,111,29,7,22,19,12,76,35,38,28,0,0,130.0
0022300002,2023-11-03,1610612749,MIL,MIL vs. NYK,W,110,41,7,34,24,14,82,35,28,20,1,1,105.0
0022300149,2023-11-06,1610612749,MIL,MIL @ BKN,W,129,48,12,36,26,10,96,46,24,21,0,1,125.0
0022300165,2023-11-08,1610612749,MIL,MIL vs. DET,W,120,36,5,31,19,10,90,41,32,27,1,1,118.0
0022300171,2023-11-09,1610612749,MIL,MIL @ IND,L,124,41,5,36,23,14,87,46,26,23,0,0,126.0
0022300173,2023-11-11,1610612749,MIL,MIL @ ORL,L,97,36,5,31,25,19,77,38,25,12,0,0,112.0
0022300190,2023-11-13,1610612749,MIL,MIL vs. CHI,W,118,53,13,40,23,17,89,42,27,19,1,1,109.0
0022300195,2023-11-15,1610612749,MIL,MIL @ TOR,W,128,41,9,32,25,13,85,44,21,20,0,1,112.0
0022300027,2023-11-17,1610612749,MIL,MIL @ CHA,W,130,49,4,45,32,13,89,49,13,10,0,1,99.0
0022300205,2023-11-18,1610612749,MIL,MIL vs. DAL,W,132,41,5,36,29,7,94,49,20,17,1,1,125.0
0022300219,2023-11-20,1610612749,MIL,MIL @ WAS,W,142,55,16,39,33,15,94,55,28,21,0,1,129.0
0022300228,2023-11-22,1610612749,MIL,MIL @ BOS,L,116,47,13,34,23,9,101,45,17,13,0,0,119.0
0022300049,2023-11-24,1610612749,MIL,MIL vs. WAS,W,131,50,10,40,28,9,92,48,33,26,1,1,128.0
0022300245,2023-11-26,1610612749,MIL,MIL vs. POR,W,108,52,18,34,19,17,89,35,32,24,1,1,102.0
0022300056,2023-11-28,1610612749,MIL,MIL @ MIA,W,131,45,8,37,26,9,88,47,27,24,0,1,124.0
0022300269,2023-11-30,1610612749,MIL,MIL @ CHI,L,113,43,9,34,28,21,98,44,13,9,0,0,120.0
0022300286,2023-12-02,1610612749,MIL,MIL vs. ATL,W,132,44,8,36,33,16,89,53,15,12,1,1,121.0
0022301201,2023-12-05,1610612749,MIL,MIL vs. NYK,W,146,37,12,25,32,12,91,55,19,13,1,1,122.0
0022301229,2023-12-07,1610612749,MIL,MIL vs. IND,L,119,46,12,34,19,12,96,43,28,21,1,0,128.0
0022300300,2023-12-11,1610612749,MIL,MIL vs. CHI,W,133,48,6,42,34,11,86,44,37,30,1,1,129.0
0022300315,2023-12-13,1610612749,MIL,MIL vs. IND,W,140,43,12,31,27,16,89,48,48,37,1,1,126.0
0022300334,2023-12-16,1610612749,MIL,MIL vs. DET,W,146,49,8,41,24,15,88,50,32,27,1,1,114.0
0022300346,2023-12-17,1610612749,MIL,MIL vs. HOU,W,128,46,16,30,25,17,90,45,32,25,1,1,119.0
0022300361,2023-12-19,1610612749,MIL,MIL vs. SAS,W,132,47,11,36,34,7,106,50,18,14,1,1,119.0
0022300378,2023-12-21,1610612749,MIL,MIL vs. ORL,W,118,51,10,41,26,13,90,38,35,31,1,1,114.0
0022300388,2023-12-23,1610612749,MIL,MIL @ NYK,W,130,53,12,41,25,14,91,48,23,18,0,1,111.0
0022300401,2023-12-25,1610612749,MIL,MIL @ NYK,L,122,44,17,27,26,11,95,45,24,19,0,0,129.0
0022300417,2023-12-27,1610612749,MIL,MIL @ BKN,W,144,41,8,33,41,10,89,52,23,17,0,1,122.0
0022300433,2023-12-29,1610612749,MIL,MIL @ CLE,W,119,43,7,36,26,17,80,41,28,25,0,1,111.0
0022300454,2024-01-01,1610612749,MIL,MIL vs. IND,L,113,46,8,38,27,11,93,41,26,21,1,0,122.0
0022300466,2024-01-03,1610612749,MIL,MIL @ IND,L,130,42,10,32,30,13,92,46,32,24,0,0,142.0
0022300477,2024-01-04,1610612749,MIL,MIL @ SAS,W,125,42,8,34,27,14,92,49,19,15,0,1,121.0
0022300496,2024-01-06,1610612749,MIL,MIL @ HOU,L,108,41,4,37,20,11,76,35,42,29,0,0,112.0
0022300510,2024-01-08,1610612749,MIL,MIL vs. UTA,L,116,38,11,27,31,9,94,42,19,15,1,0,132.0
0022300528,2024-01-11,1610612749,MIL,MIL vs. BOS,W,135,54,12,42,34,11,92,52,16,13,1,1,102.0
0022300545,2024-01-13,1610612749,MIL,MIL vs. GSW,W,129,50,14,36,33,12,94,51,17,14,1,1,118.0
0022300552,2024-01-14,1610612749,MIL,MIL vs. SAC,W,143,40,4,36,31,14,92,48,32,27,1,1,142.0
0022300572,2024-01-17,1610612749,MIL,MIL @ CLE,L,95,36,9,27,19,10,95,38,10,7,0,0,135.0
0022300592,2024-01-20,1610612749,MIL,MIL @ DET,W,141,49,8,41,30,10,85,47,49,35,0,1,135.0
0022300606,2024-01-22,1610612749,MIL,MIL @ DET,W,122,49,10,39,26,9,94,42,34,28,0,1,113.0
0022300624,2024-01-24,1610612749,MIL,MIL vs. CLE,W,126,46,10,36,24,12,90,45,28,25,1,1,116.0
0022300639,2024-01-26,1610612749,MIL,MIL vs. CLE,L,100,51,12,39,21,18,87,35,24,17,1,0,112.0
0022300648,2024-01-27,1610612749,MIL,MIL vs. NOP,W,141,45,6,39,30,9,91,51,25,19,1,1,117.0
0022300667,2024-01-29,1610612749,MIL,MIL @ DEN,L,107,40,7,33,24,13,84,36,25,19,0,0,113.0
0022300683,2024-01-31,1610612749,MIL,MIL @ POR,L,116,39,10,29,27,13,92,45,18,13,0,0,119.0
0022300702,2024-02-03,1610612749,MIL,MIL @ DAL,W,129,36,5,31,34,12,88,50,25,17,0,1,117.0
0022300711,2024-02-04,1610612749,MIL,MIL @ UTA,L,108,32,7,25,27,12,84,39,25,15,0,0,123.0
0022300725,2024-02-06,1610612749,MIL,MIL @ PHX,L,106,44,10,34,23,13,90,39,25,15,0,0,114.0
0022300738,2024-02-08,1610612749,MIL,MIL vs. MIN,L,105,35,10,25,35,13,81,40,16,11,1,0,129.0
0022300745,2024-02-09,1610612749,MIL,MIL vs. CHA,W,120,53,10,43,26,7,94,41,24,20,1,1,84.0
0022300767,2024-02-12,1610612749,MIL,MIL vs. DEN,W,112,51,9,42,30,13,84,42,18,12,1,1,95.0
0022300773,2024-02-13,1610612749,MIL,MIL vs. MIA,L,97,38,5,33,24,18,83,37,11,10,1,0,123.0
0022300790,2024-02-15,1610612749,MIL,MIL @ MEM,L,110,44,11,33,24,14,90,42,20,15,0,0,113.0
0022300808,2024-02-23,1610612749,MIL,MIL @ MIN,W,112,47,11,36,24,10,87,41,25,17,0,1,107.0
0022300817,2024-02-25,1610612749,MIL,MIL @ PHI,W,119,47,7,40,32,19,79,43,18,15,0,1,98.0
0022300840,2024-02-27,1610612749,MIL,MIL vs. CHA,W,123,51,11,40,29,10,89,46,18,15,1,1,85.0
0022300849,2024-02-29,1610612749,MIL,MIL @ CHA,W,111,44,8,36,21,8,86,39,20,17,0,1,99.0
0022300864,2024-03-01,1610612749,MIL,MIL @ CHI,W,113,49,11,38,22,7,86,37,32,24,0,1,97.0
0022300880,2024-03-04,1610612749,MIL,MIL vs. LAC,W,113,46,7,39,20,12,78,37,28,24,1,1,106.0
0022300899,2024-03-06,1610612749,MIL,MIL @ GSW,L,90,36,6,30,19,15,89,34,15,11,0,0,125.0
0022300915,2024-03-08,1610612749,MIL,MIL @ LAL,L,122,43,6,37,28,8,93,46,17,14,0,0,123.0
0022300924,2024-03-10,1610612749,MIL,MIL @ LAC,W,124,41,7,34,28,7,87,43,27,21,0,1,117.0
0022300945,2024-03-12,1610612749,MIL,MIL @ SAC,L,94,44,10,34,23,13,82,30,35,27,0,0,129.0
0022300958,2024-03-14,1610612749,MIL,MIL vs. PHI,W,114,37,6,31,29,15,72,39,24,20,1,1,105.0
0022300976,2024-03-17,1610612749,MIL,MIL vs. PHX,W,140,35,10,25,35,11,94,51,14,14,1,1,129.0
0022300998,2024-03-20,1610612749,MIL,MIL @ BOS,L,119,41,9,32,20,15,84,45,14,12,0,0,122.0
0022301007,2024-03-21,1610612749,MIL,MIL vs. BKN,W,115,40,11,29,27,10,91,43,15,13,1,1,108.0
0022301030,2024-03-24,1610612749,MIL,MIL vs. OKC,W,118,57,15,42,33,17,92,49,14,9,1,1,93.0
0022301045,2024-03-26,1610612749,MIL,MIL vs. LAL,L,124,61,15,46,37,14,119,49,17,11,1,0,128.0
0022301061,2024-03-28,1610612749,MIL,MIL @ NOP,L,100,46,5,41,21,14,82,38,19,10,0,0,107.0
0022301076,2024-03-30,1610612749,MIL,MIL @ ATL,W,122,40,6,34,27,12,78,43,35,28,0,1,113.0
0022301095,2024-04-02,1610612749,MIL,MIL @ WAS,L,113,57,18,39,31,12,103,45,18,12,0,0,117.0
0022301107,2024-04-03,1610612749,MIL,MIL vs. MEM,L,101,44,13,31,26,11,95,38,12,7,1,0,111.0
0022301122,2024-04-05,1610612749,MIL,MIL vs. TOR,L,111,45,12,33,21,13,94,41,21,17,1,0,117.0
0022301139,2024-04-07,1610612749,MIL,MIL vs. NYK,L,109,38,9,29,27,14,75,35,32,27,1,0,122.0
0022301148,2024-04-09,1610612749,MIL,MIL vs. BOS,W,104,49,10,39,29,18,81,43,2,1,1,1,91.0
0022301162,2024-04-10,1610612749,MIL,MIL vs. ORL,W,117,43,10,33,27,15,84,43,20,16,1,1,99.0
0022301179,2024-04-12,1610612749,MIL,MIL @ OKC,L,107,42,8,34,27,19,85,42,13,12,0,0,125.0
0022301191,2024-04-14,1610612749,MIL,MIL @ ORL,L,88,34,7,27,16,17,75,30,23,21,0,0,113.0
0022300069,2023-10-25,1610612750,MIN,MIN @ TOR,L,94,62,16,46,20,14,100,34,22,18,0,0,97.0
0022300093,2023-10-28,1610612750,MIN,MIN vs. MIA,W,106,47,7,40,30,16,86,44,8,6,1,1,90.0
0022300104,2023-10-30,1610612750,MIN,MIN @ ATL,L,113,38,10,28,24,14,90,44,15,9,0,0,127.0
0022300123,2023-11-01,1610612750,MIN,MIN vs. DEN,W,110,47,8,39,20,14,83,38,27,26,1,1,89.0
0022300138,2023-11-04,1610612750,MIN,MIN vs. UTA,W,123,43,9,34,25,11,81,45,31,24,1,1,95.0
0022300154,2023-11-06,1610612750,MIN,MIN vs. BOS,W,114,45,6,39,26,24,85,44,25,13,1,1,109.0
0022300166,2023-11-08,1610612750,MIN,MIN vs. NOP,W,122,48,8,40,30,18,82,45,24,17,1,1,101.0
0022300013,2023-11-10,1610612750,MIN,MIN @ SAS,W,117,51,13,38,23,18,87,43,27,21,0,1,110.0
0022300186,2023-11-12,1610612750,MIN,MIN @ GSW,W,116,47,9,38,27,14,82,43,30,21,0,1,110.0
0022300025,2023-11-14,1610612750,MIN,MIN @ GSW,W,104,42,9,33,24,20,81,36,21,18,0,1,101.0
0022300197,2023-11-15,1610612750,MIN,MIN @ PHX,L,115,40,16,24,18,6,92,42,28,26,0,0,133.0
0022300203,2023-11-18,1610612750,MIN,MIN @ NOP,W,121,33,5,28,29,14,80,43,27,22,0,1,120.0
0022300221,2023-11-20,1610612750,MIN,MIN vs. NYK,W,117,44,7,37,30,14,80,41,32,24,1,1,100.0
0022300232,2023-11-22,1610612750,MIN,MIN vs. PHI,W,112,48,10,38,28,13,89,43,24,16,1,1,99.0
0022300050,2023-11-24,1610612750,MIN,MIN vs. SAC,L,111,44,10,34,25,18,82,36,29,27,1,0,124.0
0022300249,2023-11-26,1610612750,MIN,MIN @ MEM,W,119,42,6,36,30,16,81,43,23,18,0,1,97.0
0022300058,2023-11-28,1610612750,MIN,MIN vs. OKC,W,106,51,10,41,18,20,78,33,32,26,1,1,103.0
